2019/09/15 01:41:02 ...dules/setting/log.go:269:newLogService() [I] Gitea Log Mode: File(File:info)
2019/09/15 01:41:02 ...les/setting/cache.go:45:newCacheService() [I] Cache Service Enabled
2019/09/15 01:41:02 ...s/setting/session.go:44:newSessionService() [I] Session Service Enabled
2019/09/15 01:41:02 routers/init.go:49:initDBEngine() [I] Beginning ORM engine initialization.
2019/09/15 01:41:02 routers/init.go:51:initDBEngine() [I] ORM engine initialization attempt #1/10...
2019/09/15 01:41:02 ...-xorm/xorm/engine.go:330:Ping() [I] PING DATABASE sqlite3
2019/09/15 01:41:02 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? []interface {}{"version"} - took: 30.84µs
2019/09/15 01:41:02 .../xorm/session_raw.go:194:exec() [I] [SQL] CREATE TABLE IF NOT EXISTS `version` (`id` INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, `version` INTEGER NULL) - took: 2.913882ms
2019/09/15 01:41:02 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`id`%') or (sql like '%[id]%')) [version]
2019/09/15 01:41:02 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`version`%') or (sql like '%[version]%')) [version]
2019/09/15 01:41:02 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `version` FROM `version` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 20.966µs
2019/09/15 01:41:02 .../xorm/session_raw.go:194:exec() [I] [SQL] INSERT INTO `version` (`version`) VALUES (?) []interface {}{94} - took: 2.506354ms
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [lfs_meta_object]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [two_factor]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [two_factor]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [gpg_key]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [gpg_key]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [gpg_key_import]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [gpg_key_import]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [repo_unit]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [repo_unit]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [repo_redirect]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [repo_redirect]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [external_login_user]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [external_login_user]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [protected_branch]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [protected_branch]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [user_open_id]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [user_open_id]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue_watch]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue_watch]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [commit_status]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [commit_status]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [stopwatch]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [stopwatch]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [tracked_time]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [tracked_time]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [deleted_branch]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [deleted_branch]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [repo_indexer_status]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [repo_indexer_status]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue_dependency]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue_dependency]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [lfs_lock]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [lfs_lock]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [reaction]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [reaction]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue_assignees]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue_assignees]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [u2f_registration]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [u2f_registration]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [team_unit]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [team_unit]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [review]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [review]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [oauth2_application]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [oauth2_application]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [oauth2_authorization_code]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [oauth2_authorization_code]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [oauth2_grant]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [oauth2_grant]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [topic]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [topic]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [repo_topic]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [repo_topic]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [version]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [version]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [oauth2_session]
2019/09/15 02:25:24 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [oauth2_session]
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `type`, `name`, `is_actived`, `is_sync_enabled`, `cfg`, `created_unix`, `updated_unix` FROM `login_source` WHERE (is_actived = ? and type = ?) []interface {}{true, 6} - took: 36.946µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_watches!=(SELECT COUNT(*) FROM `watch` WHERE repo_id=repo.id) - took: 76.396µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_stars!=(SELECT COUNT(*) FROM `star` WHERE repo_id=repo.id) - took: 33.134µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT label.id FROM `label` WHERE label.num_issues!=(SELECT COUNT(*) FROM `issue_label` WHERE label_id=label.id) - took: 29.975µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `user`.id FROM `user` WHERE `user`.num_repos!=(SELECT COUNT(*) FROM `repository` WHERE owner_id=`user`.id) - took: 32.487µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `issue`.id FROM `issue` WHERE `issue`.num_comments!=(SELECT COUNT(*) FROM `comment` WHERE issue_id=`issue`.id AND type=0) - took: 36.527µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_closed_issues!=(SELECT COUNT(*) FROM `issue` WHERE repo_id=repo.id AND is_closed=? AND is_pull=?) []interface {}{true, false} - took: 40.031µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_closed_pulls!=(SELECT COUNT(*) FROM `issue` WHERE repo_id=repo.id AND is_closed=? AND is_pull=?) []interface {}{true, true} - took: 92.195µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_forks!=(SELECT COUNT(*) FROM `repository` WHERE fork_id=repo.id) - took: 102.611µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` WHERE (id > 0) - took: 527.136µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `name` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 183.328µs
2019/09/15 02:25:24 .../xorm/session_raw.go:194:exec() [I] [SQL] DELETE FROM `deleted_branch` WHERE (deleted_unix < ?) []interface {}{1568427924} - took: 2.066995ms
2019/09/15 02:25:24 routers/init.go:106:GlobalInit() [I] SQLite3 Supported
2019/09/15 02:25:24 routers/init.go:37:checkRunMode() [I] Run Mode: Production
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `type`, `status`, `conflicted_files`, `issue_id`, `index`, `head_repo_id`, `base_repo_id`, `head_user_name`, `head_branch`, `base_branch`, `merge_base`, `has_merged`, `merged_commit_id`, `merger_id`, `merged_unix` FROM `pull_request` WHERE (status = ?) []interface {}{1} - took: 88.981µs
2019/09/15 02:25:24 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `repo_id`, `hook_id`, `uuid`, `type`, `url`, `signature`, `payload_content`, `http_method`, `content_type`, `event_type`, `is_ssl`, `is_delivered`, `delivered`, `is_succeed`, `request_content`, `response_content` FROM `hook_task` WHERE (is_delivered=?) []interface {}{false} - took: 63.348µs
2019/09/15 02:25:25 cmd/web.go:151:runWeb() [I] Listen: http://0.0.0.0:3000
2019/09/15 02:25:25 cmd/web.go:154:runWeb() [I] LFS server enabled
2019/09/15 02:25:25 ...ce/gracehttp/http.go:142:Serve() [I] Serving [::]:3000 with pid 17
2019/09/15 02:25:30 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 137.276µs
2019/09/15 02:25:30 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 46.974µs
2019/09/15 02:25:30 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE (owner_id = ?) []interface {}{1} - took: 46.27µs
2019/09/15 02:25:30 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `key_id`, `primary_key_id`, `content`, `created_unix`, `expired_unix`, `added_unix`, `emails`, `can_sign`, `can_encrypt_comms`, `can_encrypt_storage`, `can_certify` FROM `gpg_key` WHERE (owner_id=? AND primary_key_id='') []interface {}{1} - took: 40.708µs
2019/09/15 02:25:35 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 170.327µs
2019/09/15 02:25:35 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 45.512µs
2019/09/15 02:25:35 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 37.694µs
2019/09/15 02:25:35 .../xorm/session_raw.go:178:exec() [I] [SQL] DELETE FROM `public_key` WHERE `id` IN (?) []interface {}{1} - took: 264.722µs
2019/09/15 02:25:35 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` - took: 37.41µs
2019/09/15 02:25:35 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 122.885µs
2019/09/15 02:25:35 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 49.391µs
2019/09/15 02:25:35 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE (owner_id = ?) []interface {}{1} - took: 33.081µs
2019/09/15 02:25:35 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `key_id`, `primary_key_id`, `content`, `created_unix`, `expired_unix`, `added_unix`, `emails`, `can_sign`, `can_encrypt_comms`, `can_encrypt_storage`, `can_certify` FROM `gpg_key` WHERE (owner_id=? AND primary_key_id='') []interface {}{1} - took: 39.58µs
2019/09/15 02:25:46 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 137.543µs
2019/09/15 02:25:46 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 47.198µs
2019/09/15 02:25:46 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE `fingerprint`=? LIMIT 1 []interface {}{"SHA256:RZmjnRbycRyzkl47PhL3XKMoUvhOR6ND+wnzmoa0tPo"} - took: 40.481µs
2019/09/15 02:25:46 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE (owner_id = ? AND name = ?) LIMIT 1 []interface {}{1, "dummy"} - took: 66.775µs
2019/09/15 02:25:46 .../xorm/session_raw.go:178:exec() [I] [SQL] INSERT INTO `public_key` (`owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix`) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?) []interface {}{1, "dummy", "SHA256:RZmjnRbycRyzkl47PhL3XKMoUvhOR6ND+wnzmoa0tPo", "ssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABgQCiRy7tb+apaP2P2eVWFNPwccIG9E7apPcPSjfD7zNA3hZA5D+7tK3aumB2jPEYCabIhTPuJSYKt4PIbnvrerzZk8MbWyqI8sThpkHY8eZEAeNBlfc/q36wt1mZa/nMXAOAFq5l+T+0N00Or/19jpXsuK8shiMJAL4Ua5+lIRcAL1PbqVSHnxy+MNb3hkLVFVgyxnfr79ZQz83YfFJZQN92ocBc1bJZjSOqG5aCvRW8pIqF/w0QCfdUKAVDuXYyyAkOenlZCuOmp0TmupAcbqfUGngj07PEhOPARQXVFrRSgH2UqL/rTQpif1Z6vW+L6hW/S5ZRQMWM7G4tJ2qdXUs4DDToSaUNqnJRfjtNTgqOESN7/YBG/ScoiOZbOw3qcm+FS0+57pYT+ThveJzV/iL1Fc4d3iclmkiXTFluBk8Pm2CHq3RxSpyBjC41SHD54eTCr529MJAP5mavxUXeSv+rlfRuFa2iut9PYG82zox2qw52rnhQHXlyVAE9VR1wdSE= bparees@thinkpad", 2, 1, 0, 1568514346, 1568514346} - took: 203.129µs
2019/09/15 02:25:46 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 161.287µs
2019/09/15 02:25:46 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 45.681µs
2019/09/15 02:25:46 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `name`, `fingerprint`, `content`, `mode`, `type`, `login_source_id`, `created_unix`, `updated_unix` FROM `public_key` WHERE (owner_id = ?) []interface {}{1} - took: 33.908µs
2019/09/15 02:25:46 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `key_id`, `primary_key_id`, `content`, `created_unix`, `expired_unix`, `added_unix`, `emails`, `can_sign`, `can_encrypt_comms`, `can_encrypt_storage`, `can_certify` FROM `gpg_key` WHERE (owner_id=? AND primary_key_id='') []interface {}{1} - took: 38.911µs
2019/09/15 02:27:34 ...dules/setting/log.go:269:newLogService() [I] Gitea Log Mode: File(File:info)
2019/09/15 02:27:34 ...les/setting/cache.go:45:newCacheService() [I] Cache Service Enabled
2019/09/15 02:27:34 ...s/setting/session.go:44:newSessionService() [I] Session Service Enabled
2019/09/15 02:27:34 routers/init.go:49:initDBEngine() [I] Beginning ORM engine initialization.
2019/09/15 02:27:34 routers/init.go:51:initDBEngine() [I] ORM engine initialization attempt #1/10...
2019/09/15 02:27:34 ...-xorm/xorm/engine.go:330:Ping() [I] PING DATABASE sqlite3
2019/09/15 02:27:34 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? []interface {}{"version"} - took: 35.609µs
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`id`%') or (sql like '%[id]%')) [version]
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`version`%') or (sql like '%[version]%')) [version]
2019/09/15 02:27:34 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `version` FROM `version` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 23.417µs
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:359:GetTables() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table'
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [user]
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [user]
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [public_key]
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [public_key]
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [access_token]
2019/09/15 02:27:34 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [access_token]
