2019/09/16 03:05:52 ...dules/setting/log.go:269:newLogService() [I] Gitea Log Mode: File(File:info)
2019/09/16 03:05:52 ...les/setting/cache.go:45:newCacheService() [I] Cache Service Enabled
2019/09/16 03:05:52 ...s/setting/session.go:44:newSessionService() [I] Session Service Enabled
2019/09/16 03:05:52 routers/init.go:49:initDBEngine() [I] Beginning ORM engine initialization.
2019/09/16 03:05:52 routers/init.go:51:initDBEngine() [I] ORM engine initialization attempt #1/10...
2019/09/16 03:05:52 ...-xorm/xorm/engine.go:330:Ping() [I] PING DATABASE sqlite3
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? []interface {}{"version"} - took: 39.089µs
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] CREATE TABLE IF NOT EXISTS `version` (`id` INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, `version` INTEGER NULL) - took: 2.900403ms
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`id`%') or (sql like '%[id]%')) [version]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`version`%') or (sql like '%[version]%')) [version]
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `version` FROM `version` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 20.838µs
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] INSERT INTO `version` (`version`) VALUES (?) []interface {}{94} - took: 2.532121ms
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `notification` WHERE (user_id = ?) AND (status = ?) []interface {}{1, 0x1} - took: 58.884µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` WHERE `owner_id`=? AND `lower_name`=? LIMIT 1 []interface {}{1, "test"} - took: 80.124µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `repo_id`, `user_id`, `mode` FROM `collaboration` WHERE `repo_id`=? AND `user_id`=? LIMIT 1 []interface {}{1, 1} - took: 31.053µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `repo_id`, `type`, `config`, `created_unix` FROM `repo_unit` WHERE (repo_id = ?) []interface {}{1} - took: 30.575µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `release` WHERE repo_id=? AND is_draft=? []interface {}{1, false} - took: 36.581µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT * FROM `user` INNER JOIN `team_user` ON `team_user`.org_id=`user`.id INNER JOIN `team` ON `team`.id=`team_user`.team_id WHERE (`team_user`.uid=?) AND (`team`.authorize=?) ORDER BY `user`.`name` ASC []interface {}{1, 4} - took: 183.234µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `user_id`, `repo_id` FROM `watch` WHERE `user_id`=? AND `repo_id`=? LIMIT 1 []interface {}{1, 1} - took: 28.306µs
2019/09/16 03:07:16 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `uid`, `repo_id` FROM `star` WHERE `uid`=? AND `repo_id`=? LIMIT 1 []interface {}{1, 1} - took: 31.868µs
2019/09/16 03:07:16 .../xorm/session_raw.go:194:exec() [I] [SQL] INSERT INTO `notice` (`type`, `description`, `created_unix`) VALUES (?, ?, ?) []interface {}{1, "Error while getting .editorconfig file: reference not found", 1568603236} - took: 2.952972ms
2019/09/16 03:08:48 ...dules/setting/log.go:269:newLogService() [I] Gitea Log Mode: File(File:info)
2019/09/16 03:08:48 ...les/setting/cache.go:45:newCacheService() [I] Cache Service Enabled
2019/09/16 03:08:48 ...s/setting/session.go:44:newSessionService() [I] Session Service Enabled
2019/09/16 03:08:48 cmd/dump.go:75:runDump() [I] Creating tmp work dir: /tmp/gitea-dump-269118770
2019/09/16 03:08:48 cmd/dump.go:85:runDump() [I] Packing dump files...
2019/09/16 03:08:48 cmd/dump.go:88:runDump() [I] Failed to create gitea-dump-1568603328.zip: open gitea-dump-1568603328.zip: permission denied
2019/09/16 03:09:10 ...dules/setting/log.go:269:newLogService() [I] Gitea Log Mode: File(File:info)
2019/09/16 03:09:10 ...les/setting/cache.go:45:newCacheService() [I] Cache Service Enabled
2019/09/16 03:09:10 ...s/setting/session.go:44:newSessionService() [I] Session Service Enabled
2019/09/16 03:09:10 cmd/dump.go:75:runDump() [I] Creating tmp work dir: /tmp/gitea-dump-622011419
2019/09/16 03:09:10 cmd/dump.go:85:runDump() [I] Packing dump files...
2019/09/16 03:09:10 cmd/dump.go:88:runDump() [I] Failed to create gitea-dump-1568603350.zip: open gitea-dump-1568603350.zip: permission denied
2019/09/16 03:11:59 ...dules/setting/log.go:269:newLogService() [I] Gitea Log Mode: File(File:info)
2019/09/16 03:11:59 ...les/setting/cache.go:45:newCacheService() [I] Cache Service Enabled
2019/09/16 03:11:59 ...s/setting/session.go:44:newSessionService() [I] Session Service Enabled
2019/09/16 03:11:59 cmd/dump.go:75:runDump() [I] Creating tmp work dir: /tmp/gitea-dump-244997748
2019/09/16 03:11:59 cmd/dump.go:85:runDump() [I] Packing dump files...
2019/09/16 03:11:59 cmd/dump.go:95:runDump() [I] Dumping local repositories.../data/git/repositories
2019/09/16 03:11:59 cmd/dump.go:109:runDump() [I] Dumping database...
2019/09/16 03:11:59 cmd/dump.go:121:runDump() [I] Adding custom configuration file from /data/gitea/conf/app.ini
2019/09/16 03:11:59 cmd/dump.go:137:runDump() [I] Packing data directory.../data/gitea
